title,symbol_price_change,symbol_price_change_ratio,VnId_score,score
"On Average, Each MB Bank Employee Brings 580 million VND in the first Quarter, Earning 40.2 million VND/Month",-1,0,-0.25,-0.3
MB Continues to Enroll at Sao Khue 2023 Award,-1,0,-0.25,-0.3
"MB Continues to Reduce Deposit rates from April 28, Close to the Big4 Group",-1,0,0.5,0
MBB: Change the location of Thao Dien Transaction Office,-1,0,0.5,0
MBB: Notice changing the location of Dien Chau Transaction Office,-1,0,0.5,0
MBB: Mr. Le Huu Duc Resigned the Position of TV.HÐQT for the Term 2019 - 2024,1,0,0.5,0.4
MBB: Resolution and Minutes of the Annual General Meeting of Shareholders in 2023,1,0,0.5,0.4
MBB: Change the name and location,1,0,0.5,0.4
"MBB: Changing the Management Branch, Name and Location",1,0,0.5,0.4
"Shareholders drunk mb is ""loving"" Novaland Too When Lending More Than 9,400 Billion Dong, What does the bank Leader Say?",1,0,0.5,0.4
"All Kinds of Gratitude to the Winter Shareholder in the Annual Congress: From Transfer, Envelopes, Vouchers Pouring Gasoline to Cooking Oil, Fish Sauce, Rice ""Freeship"" at Home",1,0,0.5,0.4
"Last Year, Banks Donated Cash and Gold to Shareholders, What this year offered?",-1,0,-0.5,-0.4
"MB General Meeting of Shareholders: Through Cash DividiDIDAN, The Rate of 5%, No Bad Debt Pressure With Novaland",-1,0,-0.5,-0.4
Launching app MB MB Lao Bank,-1,0,-0.5,-0.4
MBB: Introducing the sample signature of the readman of the board of director and deputy in charge,-1,0,-0.5,-0.4
MBB: 52nd Business Registration Certificate,1,0,0.5,0.4
MBB: Appointing Mr. Luu Trung Thai as the bottle of the board of director from 12.4.2023,-1,-1,-1,-1
MBB: Resolution of the Board of Director on High -Level Personel at MB,-1,-1,-1,-1
MB Changes The Chairman of the Board of Director and the General Director,-1,0,-1,-0.6
MBB: Path of Document Meeting in the Annual Shareholder Meeting in 2023,1,0,1,0.6000000000000001
"MB Set A Profit Plan Over 26,000 Billion this year, Preparing for a Mandatory Transfer of a Bank",1,0,1,0.6000000000000001
"MB Plans to Profit 26,000 Billion this year, Preparing for the Compulsory Transfer of A Bank",1,0,1,0.6000000000000001
MB Private Privileges For Customers with Large Assets,1,0,1,0.6000000000000001
MBB: Invite the Annual General Meeting of Shareholders in 2023,-1,0,-1,-0.6
MBB: Changing the Names of MB Giang Vo and MB Hoa Khanh PGD,-1,0,1,0.2
MB Pioneered Accompanying Businesses To Change Numbers,1,0,0.5,0.4
"MBB: 22.3.2023, Date of Education and Training to Attend The Annual General Meeting of Shareholders in 2023",-1,-1,-1,-1
MBB: Change of Kim Lien Transaction Office,-1,-1,-0.5,-0.8
MBB: Change the name and location of Bac Truong Tien.,-1,-1,-0.5,-0.8
MBB: Organization of the Annual Shareholder Meeting in 2023,-1,0,-1,-0.6
Break out Business with Super Preferential Loan Interest Rates from MB,-1,0,0.5,0
"MBB: Report of Information Publication by Pillar 3 Basel II at December 31, 2022",-1,0,0.5,0
MB Pioneered Reducing Loan Interest rates up to 1%/year to support corporate customers,-1,0,-1,-0.6
"CEO MB Luu Trung Thai: 2023 Will be a varicult year, My Biggest Desire is the stable Growth Economy",-1,-1,-1,-1
MBB: The Decision of the Board of Directors Regarding The Change of Son Tay Branch Address,1,0,0.5,0.4
The Average Income of Mb Bank Staff DoubleD in 10 years,1,0,0.5,0.4
MB USURP "King" Casa of Techcombank,1,1,1,1
MBB: Report on Company Management in 2022,1,0,1,0.6000000000000001
MBB: The Decision of the Board of Directors Regarding The Change of Location and Name of the New Street Transaction Office Underly,-1,0,-1,-0.6
MBB: Decision of the Board of Directors Regarding The Change of the Location of Buon Ho Transaction Office Under Dak Lak Branch,-1,0,-1,-0.6
MBB: CBTT Changes The Location of Chau Phu Transaction Office,-1,0,-1,-0.6
MBB: Deploying 100% Banking Activities in Cambodia,-1,0,-0.5,-0.4
"MBB: Report of Information Dislosure by Pillar 3 Basel II at June 30, 2022",1,0,0.5,0.4
MBB: Notice of Changing the 51st Enterprise Registration Certificate,-1,-1,-1,-1
MBB: Change the location of Tu Liem PGD,1,0,1,0.6000000000000001
MBB: Decision of the Board of Directors Regarding the Change of Dong Do Transaction Office,-1,0,-0.5,-0.4
MBB: Amendment of Banking Charter MB 08/11/2022,-1,-1,0.5,-0.4
"MBB: MBB Grassrooots Trade Union Has Receiving 10,431 Shares",-1,-1,-1,-1
"MBB: The Decision of the Board of Directors Regarding The Location Change, Renaming, and Management Branch of Market Transaction Office Office",-1,0,1,0.2
"MBB: MBB Grassrooots Trade Union Registered to Receive Transfer 10,431 Shares",-1,0,-1,-0.6
MBB: Business Registration Certificate Changes 50 Times,-1,-1,-1,-1
MBB: Plan To Increase Charter Capital Through Private Offering,-1,-1,-1,-1
MBS: Report The Results of Buying Shares in the Issuance of Military Commercial Joint Stock Bank,-1,0,-0.5,-0.4
"MBB: Changing the Management Branch, Name, Location of Truc Bach Education Department",-1,0,-0.5,-0.4
MBB: Change the location of tam diep transaction office,1,1,1,1
MBB: Decision to Amend the Content of Charter Capital,1,1,1,1
MBB: Decision of the board of directors regarding the location and name of Quy Nhon Transaction Office,1,0,0.5,0.4
"Military Bank Profit 14,500 Billion dong in the first 8 months of the year, Almost Half The Same Period",-1,-1,-1,-1
MBS: Report on the results of trading of stocks of military commercial joint stock bank,-1,-1,-0.5,-0.8
"MBB: 6.10.2022, Transaction 755.664.356 Additional Listing",-1,0,-0.5,-0.4
MBB: Business Registration Certificate Changes 15 Times,-1,0,-0.5,-0.4
"MBB: 23.9.2022, Additional Listing 755,664,356 shares",1,1,0.5,0.8
MBS: Notice of Trading Right to Buy Additional Stocks to Existing Shareholders of Military Commercial Joint Stock Bank,-1,0,-0.5,-0.4
MBBank Will Pour an additional 472 Billion dong into MB Securities,-1,0,0.5,0
MBB: Resolution of the Board of Directors Regarding the Implementation of the Right to Buy Shares To Increase the Vessel in 2022,-1,-1,-1,-1
"MBB: Mrs. Nguyen Thi Thuy's Sister -in -Law -Member of the Board of Director Sold 265,000 Shares",1,1,1,1
MBB: Official Letter of Laos State Bank for Approval,1,1,1,1
MBB: Decision of the board of director,1,1,1,1
MBB: Decision of the Board of Directors Regarding the Change of Hai Hau Transaction Office,-1,0,-0.5,-0.4
"MBB: Trade Union of Military Comprercial Joint Stock Bank Bought 52,167 Shares",-1,0,-0.5,-0.4
"MBB: Mrs. Nguyen Thi Thuy's Sister -in -Law -Member of the Board of Directors Registered to sell 265,000 Shares",1,0,0.5,0.4
MBB: The decision of the board of directors regarding the change of the August Revolution Transaction Office,1,0,0.5,0.4
MBB: The Decision of the Board of Directors Regarding The Operation of Dien Chau Transaction Office,1,0,0.5,0.4
MBB: The decision of the board of directors regarding the change of the name of the transaction office 10,1,0,0.5,0.4
"MBB: MBB Grassroots Trade Union Registered to receive Transfer of 52,167 Shares",1,1,1,1
MBB: Decision of the Board of Directors Regarding The Change of the Location of Long Khanh Branch,1,1,1,1
MBB: The Decision of the Board of Directors Regarding the Change of Long An Branch Location,1,1,0.5,0.8
"MBB: 22.8.2022, The Date of Education for DividiDID with Stocks (Ratio 100: 20)",-1,0,0.5,0
MBB: DKKC to Pay DividiDI By Stocks,-1,-1,-1,-1
"MB Closed the Right to Issue 755 Million Shares To Pay DividiDIDIDID, 20%",-1,0,-1,-0.6
MBB: Closing The List of Shareholders receiving DividiDIDY by Stocks,1,0,1,0.6000000000000001
MBB: Change the location of Nam Binh Duong Branch,1,0,1,0.6000000000000001
MBB: Changing the Address of Phu My Transaction Office - Ba Ria Branch,1,0,1,0.6000000000000001
MBB: Decision on relocation,1,0,1,0.6000000000000001
MBB: Cambodian Bank for Approving MB Cambodia,-1,0,1,0.2
MBB: Official Letter of the Ssc About Receiving a Complete Issuance Dossier to Pay MB's Dividodsi,-1,0,1,0.2
"MBB: Trade Union of Military Comprercial Joint Stock Bank Has Receiving 52,979 Shares Transfer",1,0,1,0.6000000000000001
MBB: CBTT Transfer State Capital of Chemical Mechanical Company Limited 14,-1,0,-1,-0.6
MBB: Report on the company management in the first 6 months of 2022,-1,0,-1,-0.6
"MBB: MBB Grassrooots Trade Union Registered to Receive Transfer of 52,979 Shares",-1,0,-0.5,-0.4
MBB: Official Letter of the SBV on the Approval of MBB to establish a 100%Capital in Cambodia,1,0,1,0.6000000000000001
MBB: Decision of the Board of Directors Regarding The Change of the Location of Yen Phong Transaction Office,-1,0,-0.5,-0.4
"MBB: Report on Capital Safety Ratio on December 31, 2021",1,1,0.5,0.8
MBB: Decision on Transfer of Equity Capital of Rubber Company 75 Invested at MBB,1,0,0.5,0.4
"MBB: MBB Grassrooots Trade Union Reciving 12,800 Shares",1,0,0.5,0.4
"MBB: Union of Military Comprercial Joint Stock Bank Registered to Buy 12,800 Shares",-1,-1,-1,-1
MBB: The Decision of the Board of Directors Regarding The Change of the Location of the Transaction Office,1,1,0.5,0.8
"MBB: MBB Grassrooots Trade Union HAS Receiving 43,387 Shares",-1,0,0.5,0
MBB: Signing the audit Contract 2022,1,1,1,1
"MBB: Change the address of Thai Nguyen Branch, Pho Yen Transaction Office",1,1,1,1
MBB: The decision of the board of directors regarding the change of the location of the Phu My Transaction Office,1,1,1,1
"MBB: MBB Grassroots Trade Union Registered to receive Transfer of 43,387 Shares",1,1,0.5,0.8
"MBB: JAPAN ASIA MB Capital Investment Fund (JAMBF) HAS Sold 393,000 Shares",1,0,-0.5,0
The Most Trading Stocks HOSE,-1,0,0.5,0
MBB: Report changes in ownership of Foreign Investors,-1,-1,-0.5,-0.8
A SCIC Investment Fund has just Bought 1 Million MB Shares,-1,-1,-0.5,-0.8
"MBB: SCIC Investment Company Limited (SIC) has Bought 1,000,000 Shares",-1,-1,-0.5,-0.8
"MBB: MBB Grassrooots Trade Union Reciving 31,055 Shares",-1,-1,-0.5,-0.8
BVSC: MB IS Likely to Be Able to Loosen Credit to 30-35%,-1,0,-0.5,-0.4
MBB: Resolution and Minutes of Annual Shareholder Meeting in 2022,1,1,0.5,0.8
MBB: Ms. Pham Thu Ngoc Stops Working As TV.BKS From 25.4.2022,1,1,0.5,0.8
An Investment Fund Wants to sell MBB Shares to Dissolve,1,1,0.5,0.8
"MBB: Trade Union of Military Comprercial Joint Stock Bank Registered to receive Transfer of 31,055 Shares",1,1,0.5,0.8
"MBB: JAPAN ASIA MB Capital Investment Fund (JAMBF) Register for Sale 393,000 Shares",1,1,0.5,0.8
"MBH: There are 3 plans to handle banks 0 dong, which can be sold as an Investment After Restructuring",-1,-1,-0.5,-0.8
Mr. Luu Trung Thai Talks About The Transfer of Weak Credit Institutions: Determining Diffilt Tasks But Will Bring Great Resonance in the Long Term,-1,-1,-0.5,-0.8
MBB: The decision of the board of directors regarding the change of the location of the west Saigon Branch,1,1,1,1
MBB: Decision on Transfer of Shares MBB of Rubber Company 75,-1,-1,-0.5,-0.8
"In the Beginning of the New Strategy, MB is Ready to Conquer The Goal of ""Becoming a Digital Business, The Leading Financial Group""",-1,-1,-1,-1
The Scic Company Wants to Buy MB Shares,1,0,-0.5,0
"Bank Stocks Supporting Markets, Capitalization of VPBank Surpased Techcombank",1,0,-0.5,0
"MBB: SCIC Investment Company Limited (SIC) Registered to Buy 1,000,000 Shares",1,1,1,1
"MB will receive Compulsory Transfer of a Credit Institution in 2022, DIVIDend of 20%",-1,0,-0.5,-0.4
MBB: Link Announcing Documents Meeting The Annual Shareholder Meeting in 2022,-1,0,-0.5,-0.4
MBB: Invite the Annual General Meeting of Shareholders in 2022,-1,0,-0.5,-0.4
"Add ""Big"" Bank Announced Profit of More Than 16,500 Billion Dong, Provision for Bad Debt Nearly 400%",-1,0,-0.5,-0.4
MBB: Report on Company Management in 2021,-1,0,-0.5,-0.4
"MBB: MBB Grassrooots Trade Union Registered to recipive 198,110 Shares",1,0,-0.5,0
"Banking and Finance Last Week: Many Banks Reported Huge Interest Despite Covid, Bitcoin Plunged Hard",1,0,-0.5,0
"Bank Stocks Simultaneously Increased, NVB Increased the Ceiling of 10%, MBB WAS About to repeat the peak Half Ago",1,1,0.5,0.8
"MBB: Trade Union of Military Commercial Joint Stock Bank Receiving a Transfer of 59,053 Shares",-1,-1,-1,-1
"MBB: MBB Grassroots Trade Union Registered to receive Transfer of 59,053 Shares",-1,0,-0.5,-0.4
MBB: Change the address of the transaction office tu son - Bac Ninh Branch,-1,-1,-0.5,-0.8
MBB: Decision of the Board of Directors Regarding the Change of the location of Nha Trang Transaction Office,-1,-1,-0.5,-0.8
"MBB: MBB Grassrooots Trade Union Has Reciving 84,118 Shares",1,1,0.5,0.8
"MBB: MBB Grassroots Trade Union Registered to receive Transfer 84,118 Shares",1,0,0.5,0.4
"MBB: The Decision of the Board of Directors Regarding The Management Expenditure, Name and Location",-1,0,-1,-0.6
MBB: Re -Appoint Mr. Le Quoc Minh as Deputy General Director from 4.11.2021,-1,0,1,0.2
"MBB: MBB Grassroots Trade Union Has Receiving 59,836 Shares",-1,-1,-1,-1
"MBB: MBB Grassroots Trade Union Registered to receive Transfer of 59,836 Shares",-1,0,-1,-0.6
MBB: Report on Capital Safety Ratio,-1,0,1,0.2
"Foreign Investors Sell Strong Bank Shares, many New Bottoms Search",-1,0,0.5,0
"Many banks Increased sharply again, KLB incired by more than 14% with the booming volume, BVB CauseED ""Shock""",-1,0,-1,-0.6
Deputy General Director MB Has Sold 2 Million Shares MBB,-1,0,-1,-0.6
"MBB: Mr. Le Quoc Minh - Deputy General Director Sold 2,000,000 Shares",-1,0,-1,-0.6
"MBB: Trade Union of Military Commercial Joint Stock Bank Receiving a Transfer of 209,773 Shares",1,0,1,0.6000000000000001
MB Luu Trung Thai: The Density of MB's Digital Transactions Standing in the First Group of Asia,-1,0,-1,-0.6
"MBB: Military Joint Stock Commercial Union Registered to receive Transfer of 255,672 Shares",1,0,0.5,0.4
MBB: Company Charter,-1,0,0.5,0
"Bank Stocks Increased Impressive at the Beginning of the Week, LPB Increased the Ceiling, CTG Breaked Out",1,1,0.5,0.8
MBB: Business Registration Certificate 49 Changes,1,1,0.5,0.8
"CTG Continues to Decline Deeply, Bank Stocks are Submerged in Red",-1,-1,-0.5,-0.8
"Banking Shares Simultaneously Increased at the end of the Session, Only CTG ""was left Behind"" Alone",1,1,0.5,0.8
"MB Estimates Reducing VND 1,000 Billion in Interest In The Last 5 Months To Support Customers to Overcome Pandemic",-1,0,-0.5,-0.4
"Deputy General Director of MB Registered to sell 2 Million Shares MBB, Estimated to Earn 60 Billion VND",-1,-1,-1,-1
"MBB: Mr. Le Quoc Minh - Deputy General Director Registered to sell 2,000,000 Shares",-1,-1,-1,-1
MBB: Date of Adjusting The Owner Ratio of Foreign Investors,-1,-1,-1,-1
"MBB: 25.8.2021, Transaction 979.564.905 Additional Listing",1,0,-1,-0.2
MBB: The SBV's Decision to Amend the Content of the Vessel at the Establishment and Operation License of MBB,1,0,1,0.6000000000000001
MBB: The 15th Securities Registration Certificate,-1,0,-1,-0.6
"MBB: 12.8.2021, Additional Listing 979,564,905 Shares",-1,0,-1,-0.6
MBB: Change the address of the Branch Office and Transaction Office,-1,0,-1,-0.6
MBB: Change the name of Tran Phu Transaction Office,1,1,1,1
MBB: Change the name and location of the transaction office decision of Dong Nai Branch,-1,0,1,0.2
MBB: Report on Company Management in the first 6 months of 2021,1,1,0.5,0.8
"MB Newspaper Interest 6 Months Increased by the same Period, Debt Is Likely to Lose Capital Sharply by Nearly 60%",-1,0,-0.5,-0.4
"MBB: Issued 979,564,905 Shares to pay DividiDID FROM Profit After Tax to Accumulate in 2020",1,0,0.5,0.4
"MBB: The number of Voting Shares is Circulating is 3778,321,777 Shares",1,0,0.5,0.4
MBB: Change the name of bach dang transaction office,1,0,0.5,0.4
"Attendance of Businesses That Close the Right to Receive Dividies in Cash, Shares and Bonus Stocks from July 12 to July 16",-1,-1,-1,-1
"Can MB's Profits Reach Over 16,000 Billion This Year?",-1,-1,-1,-1
"MB Consolidates Nearly 8,000 Billion dong in the first 6 months, A Record Low Debt Ratio, Provision for Bad Debts in Excess of 310%",-1,-1,-1,-1
The Foreign Investors Nearly Trillion Collected to buy MBB Shares of the Military Bank,-1,-1,-1,-1
MB Loosened Foreign Room to 23.24%,-1,0,-0.5,-0.4
MBB: Official Letter of the Ssc on the Maximum Ratio of MB's Country,1,1,1,1
"MBB: 12.7.2021, The Date of Education for DividiDID with Stocks (Ratio 100: 35)",-1,-1,-1,-1
"Charter Capital of MB is about to surpass Vietcombank, Agribank, Techcombank",-1,0,-0.5,-0.4
MBB: Options to Issue Shares to Pay DividiDIDIDIDED,1,0,0.5,0.4
MBB: Publishing Shares to Pay Divididi,1,0,0.5,0.4
"On July 13, MB Closed the List of DividiDID by Stock, 35%",1,0,0.5,0.4
MBB: Change the address of Phu Quoc Branch and An Thoi Transaction Office,1,0,0.5,0.4
MBB: Change the location of tanen transaction office,1,0,0.5,0.4
MBB: A Notice of the Ssc on the Issuance of Shares to pay the divedend of MB,1,0,0.5,0.4
"Pyn Optimistic with the prospect of 4 bank stocks, Predicting HDBank's Profits this year Increased by 38%",1,0,0.5,0.4
MB is Preparing to divide Dividies by stock 35%,-1,0,-0.5,-0.4
MBB: Change the location of Son Tra Transaction Office,1,0,-0.5,0
MBB: Change the address of Hoa Binh Branch,1,1,1,1
MBB: Signing The Audit Contract of the 2021 Financial Statements,-1,-1,-1,-1
"MB is approved to insital by nearly 10,000 bullion",1,1,1,1
MBB: Change the address of Ninh Branch,1,1,1,1
MBB: Correct the room Ratio of VSD Related to MSB and MBB,-1,0,0.5,0
MB Adjusts Foreign Room is 30%?,-1,0,0.5,0
MBB: VSD's Notice on Adjusting The Ownership of Foreign Investors at MBB,-1,0,1,0.2
CMBB2010: Canceling The Certificate of Certification With Guarantee CMBB2010,1,1,0.5,0.8
CMBB2010: DKC DKC EXERCISE RIGHTS DUE TO THE MATURITY OF CMBB2010,1,0,0.5,0.4
MBB: Changing location of Bach Dang Transaction Office - Hai Duong Branch,-1,0,1,0.2
Businesses Exploded in the First Quarter,1,1,0.5,0.8
MBB: Change the location of Xuan Mai Transaction Office,-1,-1,-0.5,-0.8
CMBB2102: Appr made the Listing of Certifications with Guarantee CMBB2102,1,0,0.5,0.4
"SSI Research: MB's Casa Ratio Increased by 37% in the first Quarter of the year, Nim Reached over 5%",1,1,0.5,0.8
MBB: Resolution of the Board of Directors approving a Contract Between MB and Member Companies,-1,0,0.5,0
MBB: Resolution and Minutes of Annual Shareholder Meeting in 2021,-1,0,0.5,0
"MB Will Complete 35% DIVIDend Payment in the thirter, Then sell capital to viettel",1,1,0.5,0.8
"MBH: Will Grow Profit in 2021 at Least 20%, with an additional 3-5 million New Customers",-1,0,0.5,0
"CEO MB Luu Trung Thai: MB Will Become A Multinational Financial Corporation This Year, in the image Future Focusing on Southeast Asia Market",-1,0,0.5,0
MBB: Materials of the Annual General Meeting of Shareholders in 2021,-1,-1,-0.5,-0.8
MBB: Change the location of Lac Long Quan Transaction Office,1,0,1,0.6000000000000001
Report of Evidence Distribution Results with Guarantee of Witnesses.mbb.kis.m.ca.t.01,1,1,1,1
MBB: The decision of the board of directors regarding the change of Phu Dong Transaction Office,1,1,1,1
MBB: Change the location of Duc Hoa Transaction Office,-1,-1,-1,-1
MB Will Invest in Construction In The City. Ho Chi Minh City this year,-1,-1,-1,-1
Issuing Evidence Guaranteeing Witnesses.mb.kis.m.ca.t.01,1,0,1,0.6000000000000001
Certificate of Registration of Evidence of Evidence Guaranteeing Wealth.,1,0,1,0.6000000000000001
The bach fox offered the witness to Guarantee the witness.mbb.kis.m.ca.t.01,1,0,1,0.6000000000000001
"MBB: Mr. Le Huu Duc's Son -in -Law -CT.HÐQT BOY GIGHT 71,500 Shares",-1,-1,-1,-1
MBB: Invite the Annual General Meeting of Shareholders in 2021,1,0,1,0.6000000000000001
MBB: Document of Annual Investor CongRess in 2021,1,0,1,0.6000000000000001
"Why does MB want to choose Viettel to Issue Individuals, Raise the Ownership of this Large Shareholder at the bank to 20%?",1,0,1,0.6000000000000001
"MB Plans A Profit of VND 13,200 Billion This Year, PAYS 35% Dividods and Continues to sell capital to Viettel to Increase Capital to Nearly 39,000 Billion Billion.",1,0,1,0.6000000000000001
CMBB2009: DKC DKC Exercises Rights due to massurity of CMBB2009,1,1,1,1
"MBB: Report on Capital ADEOCACY RATOO on December 31, 2020",-1,0,1,0.2
MBB: Official Letter of the State Bank of Vietnam Approving The Address of Branches and Transaction Offices Under MBB,1,1,0.5,0.8
MBB: Change the address of Thai Thuy Transaction Office,-1,0,-1,-0.6
CMBB2009: Canceling The Certificate of Certification With Guarantee CMBB2009,-1,0,-1,-0.6
MBB: Change the address of Thanh Xuan Branch,-1,-1,-1,-1
MBB: Change the location of Tan Son Nhat Transaction Office,-1,-1,-1,-1
CMBB2008: DKK DKC Exercises Rights due to the maturity of CMBB2008,-1,-1,-1,-1
MBB: Change the address of market transaction office,-1,-1,-1,-1
MBB: Change the address of yen lac transaction office,-1,-1,-1,-1
"MBB: 25.3.2021, Date of Education and Training to Attend The Annual Shareholder Meeting in 2021",-1,-1,-1,-1
CMBB2008: Toc cancellation of Certification of Guarantee of CMBB2008 Certification,-1,0,-1,-0.6
MBB: Resolution of the Board of Director on the Plan To Organize The Annual General Meeting of Shareholders 2021,-1,0,-1,-0.6
MBB: Decision of the Board of Directors Regarding the Change of Dao Anh Transaction Office.,-1,-1,-1,-1
"MBB: Trade Union of Military Joint Stock Commercial Bank Reciving a Transfer of 54,111 Shares",-1,0,1,0.2
CMBB2011: DKK DKC Exercises Rights Due to MatauTity of CMBB11,-1,0,1,0.2
What is the Market Investment Fund No. 1 About the prospect of Vietnamese banking stock?,1,1,1,1
CMBB2011: Appr years the delisting and cancellation of the water of Guaranteeing CMBB2011,-1,-1,-0.5,-0.8
"MBB: MBB Grassrooots Trade Union Registered to Transfer 54,111 Shares",-1,0,0.5,0
MBB: VSD's Official Letter on the date of Room Adjustment of the Stock Code MBB,1,0,0.5,0.4
CMBB101: A Approval of the Listing of Certificates of Guarantee of CMB2001,-1,-1,-0.5,-0.8
"MBB: Bao Minh Joint Stock Corporation Sold 1,242,000 Shares",-1,0,-0.5,-0.4
MBB: Change the location of Hai Ba Trung Branch,1,1,0.5,0.8
MBB: Change the location of giang vo transaction office,1,1,0.5,0.8
MBB: Report on Company Management Situation in 2020,1,1,1,1
"MBB: The number of Voting Shares is Circulating is 2,798,756,872 Shares",-1,-1,-1,-1
"MBB: Bao Minh Joint Stock Corporation Registered to sell 1,242,000 Shares",1,0,1,0.6000000000000001
MBB: Change the address of the Phu Phu Transaction Office Under Viet Tri Branch,1,1,1,1
MBB: Change the address of the Branch - CN Department Transaction 1,1,1,1,1
CMBB2007: DKK DKC Exercises Rights Due to MatauTity of CMBB2007,-1,0,1,0.2
Certificate of Registration for Evidence of Evidence Guarantee.mbb.vnd.m.ca.t.2020.03,1,1,1,1
