time,symbol,title
2021-04-05,BID,BID: The decision of the Board of Directors Regarding the change of the location of the headquarters of Hoi An Branch
2021-03-25,BID,VDSC: BIDV depends on level 2 to increase credit
2021-03-16,BID,BID: Resolution and minutes of annual General Meeting of Shareholders in 2021
2021-03-12,BID,BID: Appointing Mr. Le Ngoc Lam as General Director from 12.3.2021
2021-03-12,BID,BID: Annual Report path 2020
2021-03-12,BID,"BIDV General Meeting of Shareholders: Set the target of profit in 2021 reaching 13,000 billion, where is the motivation from?"
2021-03-12,BID,BIDV General Meeting of Shareholders: Keb Hana Bank is not sure to participate in the upcoming stock issuance
2021-03-11,BID,"BIDV aims to profit in 2021, reaching 13,000 billion dong, expected dividends with stocks of 12.2%"
2021-03-08,BID,BID: Explanation of profit after tax difference in 2020 compared to 2019
2021-02-26,BID,BID: Change the location of the headquarters of Thach That Branch
2021-02-19,BID,BID: The decision of the Board of Directors regarding the change of the branch in District 9
2021-02-19,BID,BIDV moved the annual meeting of the annual shareholder meeting
2021-02-18,BID,BID: Resolution of the Board of Directors Regarding to change the date of holding the annual shareholder meeting of 20201
2021-02-16,BID,"The 50 biggest profit enterprises brought more than VND 240,000 billion in profit in 2020"
2021-02-15,BID,The trillion -dollar profit club in 2020 calls more than fifty businesses
2021-02-03,BID,BID: The decision of the Board of Directors regarding the approval of transactions with the involved party
2021-02-01,BID,"Increasing the provision expenses, BIDV's 4th quarter profit decline 42%"
2021-01-29,BID,BID: Report on company management situation in 2020
2021-01-18,BID,"The stocks increased in shock - deeply decreased by 2020, leaving many emotions for investors"
2021-01-04,BID,BID: The decision of the Board of Directors Regarding the change of the representative office location in Ho Chi Minh City
2024-12-31,VCB,VCB: The Board of Directors approves the policy and authority to perform the transaction with the CB
2024-12-31,VCB,VCB: The Board of Directors approves the policy and authority to carry out the deposit receiving transaction with VCB Lao
2024-12-26,VCB,VCB: The Board of Directors approves credit limits for commercial banks of Vietnam Construction One Member Limited Liability - CB
2024-11-01,VCB,"The names of the largest profit of the stock market in the third quarter of 2024: Vinhomes 'demand' the throne, a surprise name"
2024-10-31,VCB,VCB: Path and explanation of profit fluctuations and adjustment of state audit factors 2023
2024-10-30,VCB,VCB: The resignation of Mr. Nguyen My Hao - Member of the Board of Directors
2024-10-23,VCB,"Submit to the National Assembly to invest in additional 20,695 billion dong of state capital in Vietcombank"
2024-10-18,VCB,VCB: Information about the compulsory transfer of Vietnam Construction Bank
2024-10-15,VCB,VCB: Resolution of the Board of Directors on approving the plan to issue individual green bonds in 2024
2024-10-03,VCB,VCB: The Board of Directors approves the credit limit for VCBL
2024-09-20,VCB,VCB: Notice of the use of new seals of VCB
2024-09-20,VCB,VCB: The Board of Directors approves the adjustment of credit limits for Mizuho Bank Ltd.
2024-09-09,VCB,VCB: The Board of Directors approved the transaction between VCB and VCBM
2024-08-30,VCB,"Announcing the top 20 banks to submit the largest budget on the list of VNTAX 200: including the State, private and foreign blocks"
2024-08-27,VCB,VCB: Company charter amended 2024
2024-08-27,VCB,VCB: Regulations on organizational and operation of the Board of Directors amended in 2024
2024-08-27,VCB,VCB: Regulation on internal management amended in 2024
2024-08-27,VCB,VCB: Regulations on organizational and operation of the Supervisory Board in 2024
2024-08-20,VCB,VCB: Appointing Ms. Dinh Thi Thai as Head of Supervisory Board from August 19
2024-08-20,VCB,VCB: Minutes of meetings and resolutions of the Extraordinary General Meeting of Shareholders in 2024
2024-08-19,VCB,VCB: Notice of update and supplementation of unusual General Meeting of Shareholders in 2024
2024-08-15,VCB,"Absent 2 companies ""V"", for the first time in the history of the top 5 biggest enterprises, the stock market are all units that are dominated by the state."
2024-08-14,VCB,Vietcombank temporarily withdraws a separate release plan at the unusual shareholder meeting
2024-08-14,VCB,"VCB: Resolution of the Board of Directors No. 387 August 13, 2024"
2024-08-01,VCB,VCB: Appointing Ms. Tran My Hanh in charge of the Supervisory Board from 1.8.2024
2024-07-31,VCB,VCB: Official dispatch announced the 2nd quarter of 2024 and link
2024-07-31,VCB,VCB: Report on the company management situation in the first 6 months of 2024
2024-07-30,VCB,VCB: Extraordinary General Meeting of Shareholders in 2024
2024-07-29,VCB,VCB: Appointing Mr. Nguyen Thanh Tung as Chairman of the Board of Directors from 26.7.2024
2024-07-29,VCB,Vietcombank has the new Chairman of the Board of Directors
2024-07-05,VCB,"VCB: 18.7.2024, Date of Education and Training organized extraordinary shareholders in 2024"
2024-07-01,VCB,VCB: Resolution of the Board of Directors preparing to organize an extraordinary shareholder meeting in 2024
2024-06-26,VCB,VCB: The Board of Directors approved the transaction between VCB and VCBS
2024-06-11,VCB,VCB: BOD approves transactions between VCB and Mizuho Bank
2024-05-31,VCB,VCB: Notice of change of establishment and operation license
2024-05-02,VCB,VCB: Minutes of meetings and Resolution
2024-05-02,VCB,VCB: Announcing the path of private financial statements and HN Q1/2024
2024-04-26,VCB,VCB: Update and supplement documents of the annual General Meeting of Shareholders in 2024
2024-04-04,VCB,VCB: Materials of the annual shareholder meeting in 2024
2024-04-02,VCB,VCB: Re -appoint Mr. Dang Hoai Duc as Deputy General Director
2024-04-01,VCB,VCB: Explaining the difference in LNST in 2023 compared to the previous year
2024-03-26,VCB,VCB: The Board of Directors approves the policy of trading of Vietnamese government bonds in USD with VFC subsidiary
2024-03-14,VCB,VCB: The Board of Directors approves the deposit limit for VFC (subsidiary)
2024-03-12,VCB,"VCB: 26.3.2024, Date of Education and Education attended the annual shareholder meeting in 2024"
2024-03-01,VCB,VCB: Resolution of the Board of Directors Regarding the adjustment of the annual shareholder meeting time of 2024
2024-02-28,VCB,"Vietcombank closed the plan to use nearly 21,700 billion profits in 2022 to divide dividends"
2024-02-28,VCB,"Total capitalization ""Big 3"" Bank Vietcombank, BIDV and Vietinbank exceeded 1 million billion dong, accounting for 1/5 of the whole value of HOSE"
2024-02-27,VCB,VCB: Resolution of the Board of Directors approving the profit distribution plan 2022
2024-02-26,VCB,Vietcombank prepares shareholders meeting to discuss profit distribution and increase capital
2024-02-22,VCB,VCB: Resolution of the Board of Directors approving the policy of changing the name and location of the establishment of new branches
2024-02-22,VCB,VCB: The Resolution of the Board of Directors approves the preparation for organizing the annual General Meeting of Shareholders 2024
2024-02-22,VCB,VCB: The Board of Directors approves the second share purchase contract with Mizuho Bank Ltd
2024-01-31,VCB,"A Big4 group personnel with salary, bonus higher than the Chairman and General Director"
2024-01-31,VCB,"Where did Vietcombank's profit of more than 41,000 billion from 2023 come from?"
2024-01-31,VCB,VCB: Link the financial statements and explain the profit after tax difference in Q4 2023 compared to the 4th quarter of 2022
2024-01-29,VCB,VCB: Report on company management in 2023
2024-01-16,VCB,"VCB: Minutes, resolutions and documents of the Extraordinary General Meeting of Shareholders in November 2023"
2024-01-10,VCB,"Vietnamese Bank ""shook hands"" on the leading financial institutions in Japan, Korea, Singapore: Vietcombank, Vietinbank, BIDV all grew strongly, the strategic shareholders won big, even many times more profitable than"
2024-01-05,VCB,Vietcombank appoints the legal representative instead of Mr. Pham Quang Dung
2024-01-03,VCB,VCB: Notice of change of personnel of legal representative
2024-01-03,VCB,VCB: Notice of changing the 17th Enterprise Registration Certificate
2023-12-28,VCB,VCB: Appointing Mr. Do Viet Hung in charge of the Board of Directors from 1.1.2024
2023-12-26,VCB,VCB: The decision to appoint Mr. Pham Quang Dung as Deputy Governor of the State Bank of Vietnam
2023-12-25,VCB,VCB: Results of individual bonds offer
2023-12-21,VCB,"VCB: Ms. Nguyen Thi Kim Oanh - Member of the Board of Directors bought 5,000 shares"
2023-12-20,VCB,VCB: Resolution of the Board of Directors approving the plan to issue individual bonds in 2023
2023-12-08,VCB,Vietcombank appointed new chief accountant
2023-12-07,VCB,Business situation of a series of enterprises with stocks at the peak of history in 2023
2023-12-04,VCB,VCB: Notice of signing audit contracts 2024
2023-11-27,VCB,"VCB: Ms. Nguyen Thi Kim Oanh - Member of the Board of Directors registered to buy 10,000 shares"
2023-11-24,VCB,VCB: Minutes of meetings and resolutions of the Extraordinary General Meeting of Shareholders in November 2023
2023-11-23,VCB,Vietcombank meets unusual shareholders tomorrow
2023-11-23,VCB,VCB: Additional updates of unusual General Meeting of Shareholders in 2023
2023-11-22,VCB,Reveal the revenue and profit of the largest businesses in Vietnam
2023-11-03,VCB,VCB: Update and supplement the extraordinary meeting of the General Meeting of Shareholders in 2023
2023-10-31,VCB,"Top 20 biggest profit enterprises in the market: It seems like the bank's ""private playground"", nearly half of the interest rate decreases, 1 unit growth 600%"
2023-10-30,VCB,VCB: Link the individual financial statements and consolidation Q3/2023 and explain the volatility of Q3/2023
2023-10-30,VCB,VCB: Explanation of profit after tax difference in quarter 3/2023 compared to the 3rd quarter of 2022 and the linkage link in the 3rd quarter of 2023
2023-10-30,VCB,"Used to account for nearly 1/4 of Vietnam's stock exchange value, the total capitalization of ""surname"" Vingroup is not as good as Vietcombank"
2023-10-19,VCB,VCB: Resolution of the Board of Directors approving the policy of changing the location of VCB Vung Tau headquarters
2023-10-06,VCB,VCB: Notice of changing the 16th registration certificate
2023-10-02,VCB,VCB: Regulations of organization and amendments and supplements
2023-09-27,VCB,VCB: Resolution of the Board of Directors for approval of a number of articles in the Charter and registration of amendment
2023-09-25,VCB,VCB: The decision of the State Bank of Vietnam Regarding the amendment of the contents of the charter capital in the operation license of VCB
2023-09-14,VCB,VCB: CBTT Materials of the Meeting of Shareholders abnormally
2023-09-12,VCB,VCB: The Board of Directors approves the credit limit with VCBL subsidiary
2023-09-08,VCB,VCB: The Board of Directors approved the transaction between VCB and VCBM
